"valence","tempo","duration_ms"
0.344,103.238,109813
0.0389,129.672,107880
0.517,93.247,110333
0.0392,77.527,104800
0.642,78.377,208253
0.74,120.809,188893
0.586,156.106,163947
0.513,146.252,220907
0.364,147.111,227733
0.454,94.058,258520
0.303,93.321,158587
0.617,143.006,186720
0.507,184.654,223467
0.575,141.209,202640
0.347,99.623,271267
0.265,108.458,219840
0.416,113.467,256640
0.852,174.815,199520
0.652,118.676,245013
0.736,166.618,175000
0.533,148.377,180707
0.746,165.542,197947
0.476,89.075,194387
0.135,125.098,200787
0.971,115.764,168733
0.188,122.334,382707
0.653,109.108,199093
0.599,83.279,210547
0.579,173.51,153227
0.519,50.659,288320
0.782,96.623,192933
0.744,89.366,155520
0.513,203.619,178893
0.637,123.697,188253
0.805,169.702,196013
0.504,158.101,271733
0.488,118.958,204853
0.712,120.967,207573
0.681,79.087,220480
0.515,142.047,222188
0.868,119.12,157859
0.0635,69.498,126590
0.246,145.017,201861
0.366,92.612,363467
0.119,97.543,428040
0.148,110.908,566733
0.153,91.711,328200
0.263,90.717,373427
0.283,88.778,325667
0.249,115.081,563533
0.0983,101.301,462107
0.356,71.533,224587
0.351,94.402,261520
0.474,188.012,225600
0.752,178.932,201600
0.341,143.508,231933
0.408,112.879,260013
0.566,145.842,190707
0.522,140.506,204493
0.278,96.703,161693
0.324,100.861,275840
0.0341,99.952,211163
0.426,119.534,288462
0.151,158.967,297078
0.267,104.576,226776
0.381,109.096,234133
0.0514,181.943,198873
0.0414,93.706,291746
0.722,203.632,201013
0.351,146.979,282200
0.857,109.33,231360
0.706,81.532,286107
0.931,109.354,224080
0.309,149.122,269773
0.883,108.377,233387
0.851,99.412,287587
0.314,123.733,228733
0.77,73.668,169413
0.924,109.546,308667
0.828,109.331,277840
0.829,99.417,356027
0.944,143.932,207293
0.939,188.024,265627
0.933,108.854,204267
0.331,147.58,211213
0.863,108.976,177840
0.759,109.041,183160
0.616,188.053,238520
0.95,132.968,208320
0.657,101.913,228973
0.815,173.963,259960
0.937,127.96,222213
0.568,136.813,159387
0.522,203.917,195161
0.714,143.051,248088
0.711,121.047,215606
0.576,123.981,226636
0.752,75.02,137001
0.141,162.521,169003
0.309,125.396,245931
0.264,175.011,157212
0.272,96.558,142997
0.714,121.041,215606
0.753,75.02,137001
0.643,135.021,265239
0.285,111.983,188406
0.523,124.001,161560
0.168,118.171,226310
0.419,140.013,200797
0.494,100.03,220949
0.626,86.868,215828
0.585,99.997,243335
0.574,103.977,217944
0.533,153.131,247915
0.529,100.998,240788
0.435,76.989,191708
0.297,100.617,264823
0.319,137.65,285249
0.421,114.31,247051
0.714,108.786,216480
0.903,125.005,422587
0.749,125.035,358853
0.318,124.988,323213
0.668,131.087,219693
0.32,167.056,253987
0.472,119.288,322267
0.499,159.894,312000
0.241,174.942,143280
0.36,106.008,253872
0.614,159.976,289371
0.203,127.824,290736
0.104,84.815,250118
0.112,131.042,219739
0.183,113.902,166491
0.962,120.005,348080
0.0581,93.906,245153
0.425,139.05,170587
0.274,82.279,326937
0.897,124.014,301935
0.221,95.88,271621
0.153,176.019,257968
0.0725,136.013,312581
0.515,93.481,85516
0.0377,96.888,47707
0.515,93.481,85516
0.0729,132.111,410065
0.285,127.519,428590
0.194,139.293,202015
0.324,114.032,229000
0.104,102.435,256999
0.342,100.013,204003
0.142,128.02,525000
0.111,128.147,216875
0.094,179.971,237680
0.0927,135.804,162667
0.0648,179.964,178344
0.324,125.062,329817
0.0444,126.062,303904
0.405,160.003,437645
0.232,110.008,231273
0.448,113.73,310420
0.303,84.548,121565
0.21,110.146,391636
0.109,136.638,144000
0.187,70.02,409714
0.294,106.817,238932
0.072,125.527,297000
0.251,109.949,176727
0.301,159.942,144000
0.359,130.03,363692
0.24,114.984,373565
0.332,95.015,410211
0.175,127.812,289773
0.275,174.907,90613
0.115,116.999,314469
0.768,115.01,246526
0.3,139.806,209534
0.82,113.604,145721
0.89,126.012,546435
0.691,122.984,348787
0.459,122,201213
0.528,145.006,252013
0.578,148.004,201387
0.66,113.018,237107
0.795,144.966,263360
0.629,154.022,284280
0.149,116.989,244880
0.601,155.968,251640
0.255,178.14,72387
0.0682,97.166,146480
0.0359,120.304,325787
0.0385,68.957,222040
0.317,137.823,105933
0.059,124.951,454920
0.146,168.507,266453
0.034,67,278173
0.0371,107.194,309560
0.27,143.612,280827
0.0379,65.488,935213
0.0387,85.476,349547
0.199,120.027,339133
0.142,71.999,640987
0.669,120.001,469480
0.207,119.994,342133
0.281,75.581,325907
0.0854,62.813,176653
0.0741,110.926,275187
0.0397,70.84,209560
0.0355,98.884,390813
0.0306,132.669,162240
0.264,73.125,676507
0.052,70.225,647760
0.0383,102.812,286613
0.0233,87.583,58800
0.168,74.585,340573
0.0361,91.496,330667
0.0355,112.934,1016080
0.24,69.235,129800
0.105,128.782,464293
0.309,75.533,325413
0.0648,67.357,336920
0.0418,125.018,306173
0.174,119.978,203547
0.141,104.511,320653
0.0488,81.75,227853
0.0361,78.119,345347
0.0319,157.936,452147
0.28,144.007,258241
0.352,101.005,241000
0.0358,128.058,304477
0.23,96.454,278500
0.101,119.493,306149
0.452,139.926,139573
0.296,140.006,223987
0.918,139.994,166293
0.382,119.964,166120
0.168,80.005,164320
0.634,77.011,171267
0.375,140.074,143200
0.503,159.989,247533
0.849,166.938,145773
0.738,160.072,173293
0.287,150.909,166093
0.272,145.003,127253
0.272,155.973,117493
0.778,147.063,147333
0.375,139.961,187747
0.716,161.995,167520
0.917,83.081,99827
0.566,99.651,205092
0.728,110.048,117995
0.428,90.092,208039
0.458,74.893,306000
0.368,99.812,359500
0.12,59.019,256000
0.224,56.383,291000
0.352,197.353,254000
0.213,179.687,317500
0.496,134.731,218875
0.285,180.008,392000
0.492,114.673,151125
0.484,131.704,168943
0.424,125.49,230185
0.727,139.058,382051
0.311,92.874,238687
0.789,77.371,55163
0.726,128.112,209791
0.223,64.853,235060
0.217,109.768,273238
0.353,84.258,150854
0.721,134.528,160045
0.125,84.851,231079
0.405,119.962,158000
0.281,100.054,169200
0.459,135.239,90667
0.871,100.024,168000
0.468,139.896,109714
0.617,139.942,123429
0.383,113.194,59935
0.937,120.012,120000
0.286,79.208,138000
0.389,98.05,118625
0.456,104.428,56000
0.157,177.66,181091
0.727,132.778,32687
0.308,76.694,152000
0.19,169.289,139333
0.0453,150.478,26160
0.301,95.433,151440
0.144,141.111,126867
0.728,74.255,22000
0.659,95.229,234867
0.275,181.858,175800
0.88,92.304,33493
0.933,157.443,181707
0,0,11893
0.3,134.357,57640
0.242,149.22,149427
0.714,138.102,158707
0.31,102.579,80160
0.106,174.928,73133
0.42,95.777,82707
0.695,93.791,235027
0.397,109.113,361787
0.844,148.399,214373
0.847,114.529,191707
0.919,109.286,240027
0.568,172.113,203304
0.166,87.252,345840
0.673,180.164,239456
0.703,110.036,126534
0.206,74.139,479032
0.197,163.336,195160
0.0669,79.263,253634
0.131,109.822,540947
0.853,144.138,274115
0.0354,81.488,400149
0.189,139.616,394712
0.0371,77.762,153239
0.0397,92.461,402733
0.592,139.945,171533
0.219,86.763,247227
0.248,140.522,413000
0.0615,102.311,361733
0.117,126.427,166373
0.607,118.765,211667
0.199,88.107,251333
0.039,75.333,221467
0.443,103.408,344227
0.106,88.934,245307
0.146,168.446,67827
0.194,125.719,151573
0.0642,94.159,405400
0.0392,82.249,200827
0.791,91.625,98080
0.224,105.582,319760
0.269,79.272,94333
0.321,176.848,156773
0.489,78.224,258013
0.209,119.789,423613
0.306,180.591,48280
0.531,121.622,159907
0.116,101.896,374267
0.83,110.984,146707
0.253,134.134,90040
0.162,94.564,188387
0.111,185.362,286880
0.0395,89.711,184027
0.182,127.428,111453
0.225,113.683,305067
0.911,132.842,266933
0.335,115.235,292200
0.425,139.673,238960
0.0419,118.589,362907
0.864,111.692,188853
0.536,108.43,210427
0.602,127.32,410373
0.225,133.412,321733
0.115,113.84,266533
0.228,106.223,328987
0.352,78.356,255333
0.459,105.305,213427
0.144,143.955,120240
0.282,96.276,318067
0.854,137.925,190733
0.327,121.211,278333
0.0553,93.554,218467
0.367,125.647,252733
0.258,59.219,620400
0.122,119.174,298827
0.626,118.153,307200
0.0993,88.629,203200
0.515,133.126,139933
0.0349,91.86,171507
0.244,115.735,331133
0.202,109.798,350333
0.41,134.574,204427
0.427,107.787,258667
0.469,108.702,51320
0.121,79.065,165800
0.317,105.699,224000
0.879,146.525,229933
0.339,84.424,532667
0.178,175.413,370573
0.0711,82.542,386493
0.168,141.97,317867
0.252,103.021,544200
0.628,120.883,331440
0.209,120.687,261493
0.499,131.251,154373
0.872,116.782,222067
0.256,117.703,175187
0.0475,82.547,229520
0.202,77.909,267427
0.391,76.769,139227
0.21,119.028,257467
0.156,129.961,270707
0.0869,102.42,349333
0.112,59.905,297440
0.145,77.364,308800
0.698,97.758,164867
0.296,146.352,197227
0.194,135.553,362253
0.155,126.864,254080
0.284,87.466,243760
0.0617,102.117,282627
0.0754,97.065,147493
0.225,109.968,211707
0.27,122.569,140813
0.228,81.175,179173
0.298,112.558,163080
0.33,84.656,126613
0.314,129.435,167053
0.194,112.771,243893
0.355,100.341,223267
0.298,78.087,238067
0.0352,109.414,289800
0.232,143.414,190733
0.39,153.418,271333
0.124,57.541,137227
0.79,125.79,151440
0.153,107.265,203733
0.382,78.551,232267
0.439,70.242,225893
0.127,112.7,112600
0.039,136.068,342893
0.109,130.037,271227
0.0733,83.914,334493
0.115,129.959,231200
0.0906,60.012,146200
0.031,139.978,107027
0.0374,134.933,309947
0.462,120.027,305347
0.637,115.033,212520
0.192,175.981,249347
0.065,99.975,324320
0.12,119.986,431013
0.768,120.007,417840
0.0372,139.979,434120
0.0862,132.388,409453
0.0407,118.12,311592
0.315,78.686,126709
0.0342,120.033,269725
0.0804,135.968,318467
0.0362,99.918,384567
0.594,75.016,66608
0.0482,121.904,437588
0.225,120.055,104666
0.332,136.026,327108
0.106,132.027,369942
0.0638,93.936,330059
0.0505,87.946,241849
0.188,165.673,95000
0.139,177.273,296533
0.366,92.147,72267
0.161,173.478,526560
0.117,78.454,459907
0.17,83.763,628133
0.337,93.335,407960
0.306,182.513,402440
0.305,98.295,540400
0.258,173.201,489800
0.222,88.593,648853
0.804,132.332,127640
0.588,155.4,534160
0.787,153.307,299573
0.684,167.431,257213
0.756,121.001,311733
0.863,166.503,242960
0.838,138.537,214920
0.64,112.003,850347
0.721,147.478,257414
0.167,172.068,251400
0.398,128.009,221320
0.118,118.042,228307
0.372,114.009,213773
0.473,184.042,288267
0.0469,108.002,215253
0.473,130.058,231933
0.282,200.087,243000
0.483,193.999,207547
0.416,125.992,236960
0.184,101.999,495160
0.325,132.936,228352
0.331,129.909,214154
0.437,145.047,186000
0.128,78.295,558267
0.319,168.364,161400
0.047,130.583,563000
0.364,79.128,314733
0.278,78.927,523000
0.245,86.375,210133
0.0587,88.936,301867
0.282,169.453,194000
0.106,134.504,617733
0.249,70.529,210000
0.0647,91.792,384747
0.663,173.19,154120
0.445,105.488,429533
0.221,87.269,136000
0.0765,65.044,345467
0.628,167.203,246800
0.145,143.288,570867
0.0745,98.282,281733
0.464,134.806,150867
0.305,79.194,249733
0.283,87.747,413733
0.0332,98.883,252267
0.445,88.803,124867
0.216,144.563,292133
0.22,110.915,241932
0.747,120.528,193524
0.267,48.89,250420
0.35,92.151,299791
0.563,135.812,276153
0.964,123.832,227580
0.221,84.256,391307
0.383,131.865,190433
0.714,99.817,201092
0.718,75.91,281314
0.419,117.871,186254
0.816,127.738,173036
0.845,113.152,397872
0.518,63.499,272928
0.495,84.008,238003
0.583,172.752,207100
0.403,112.07,235077
0.251,134.051,207100
0.797,80.427,206347
0.933,126.92,199587
0.6,120.201,239360
0.715,88.596,397227
0.273,171.664,280667
0.747,92.485,183120
0.619,129.03,331680
0.508,132.035,222960
0.191,145.21,308880
0.246,91.197,244827
0.738,124.222,622067
0.0956,132.486,780133
0.039,73.449,224267
0.168,140.512,306133
0.211,77.651,556267
0.0671,74.034,782200
0.0873,173.864,521533
0.294,100.611,570467
0.106,106.089,194533
0.0687,66.675,406467
0.255,121.266,483000
0.191,181.013,378267
0.324,175.43,317533
0.261,155.306,281733
0.0431,69.48,665733
0.152,118.212,494733
0.146,145.077,301533
0.102,85.336,490000
0.0442,106.045,275133
0.34,129.379,432333
0.418,177.045,252417
0.151,86.04,190533
0.0795,74.381,152733
0.372,86.294,121733
0.377,71.715,74000
0.0991,75.536,147880
0.297,66.274,134120
0.207,69.817,123000
0.0733,71.885,267133
0.0394,77.487,303267
0.321,113.468,88000
0.424,91.167,57600
0.793,90,59533
0.33,108.593,92867
0.285,100.905,73600
0.0387,72.908,188267
0.491,99.421,223400
0.526,141.285,77867
0.287,74.568,114000
0.191,61.947,92467
0.263,72.341,200000
0.245,74.1,347933
0.0805,116.498,518067
0.0392,68.398,135267
0.304,173.077,84400
0.253,67.912,132133
0.094,84.189,204080
0.0382,177.14,811120
0.796,132.475,88893
0.476,110.107,144547
0.547,135.333,157267
0.554,126.791,226040
0.821,133.416,197027
0.167,135.796,172520
0.522,123.778,232827
0.517,116.338,144080
0.385,108.567,144840
0.329,94.137,198693
0.672,96.71,205600
0.359,178.481,163213
0.196,173.98,221840
0.325,81.372,210200
0.479,179.984,279027
0.302,67.992,206561
0.802,169.976,205442
0.266,91.017,172785
0.687,124.03,198213
0.134,92.565,212906
0.61,95.01,209126
0.134,86.693,88757
0.328,112.003,223004
0.514,122.957,226302
0.139,79.737,94683
0.778,79.173,272139
0.14,118.667,206497
0.226,137.037,156302
0.569,136.203,251133
0.0397,80.745,584507
0.442,90.855,204947
0.0352,79.788,158440
0.146,59.318,171467
0.0382,93.485,168373
0.075,111.865,157333
0.133,142.893,125347
0.226,86.757,199707
0.0403,135.859,154507
0.157,86.927,226493
0.34,131.755,168920
0.0355,62.686,242653
0.138,133.362,248707
0.114,134.976,172453
0.712,142.932,185187
0.0211,63.796,96000
0.0395,82.31,202427
0.0338,79.918,353507
0.0318,81.764,165733
0.0626,70.288,291693
0.0297,82.217,264067
0.0356,89.864,215040
0.0272,75.689,487933
0.0282,109.855,269160
0.0347,151.139,81373
0.379,120.018,175093
0.0548,79.297,845467
0.244,182.001,361000
0.617,112.025,167143
0.58,112.127,206827
0.743,115.926,148448
0.16,80.014,246059
0.738,119.941,170625
0.631,108.158,148889
0.701,136.096,111066
0.16,72.48,316974
0.537,119.306,242625
0.0716,174.881,307199
0.655,75.835,229880
0.79,101.226,254213
0.5,151.901,359680
0.696,116.879,361080
0.406,178.421,363093
0.59,122.782,303760
0.376,86.171,300560
0.464,179.843,325640
0.617,103.759,276453
0.343,125.32,292840
0.125,84.012,152125
0.937,80.021,140500
0.346,136.998,172000
0.355,82.997,136000
0.254,80.017,175500
0.268,138.027,154000
0.203,164.329,138000
0.55,85.011,160000
0.0885,65.142,263387
0.131,74.918,156013
0.0389,136.406,893840
0.04,63.791,427893
0.237,129.768,138053
0.0369,133.56,670387
0.101,65.872,435520
0.0486,66.741,973867
0.496,93.946,153429
0.65,135.064,196331
0.241,93.191,227349
0.0396,82.085,186803
0.322,189.228,178144
0.586,168.14,182656
0.644,87.73,159970
0.707,169.895,193412
0.26,121.032,270351
0.407,80.607,174603
0.725,84.91,194424
0.569,145.001,185448
0.784,92.046,185928
0.531,84.928,173184
0.342,96.218,165192
0.7,142.992,197664
0.702,135.988,199512
0.367,98.866,245472
0.838,81.957,154776
0.555,180.207,188064
0.701,118.055,244632
0.423,120.035,237624
0.465,120.033,209256
0.767,130.293,186552
0.559,84.042,185400
0.592,129.855,175968
0.121,129.94,88824
0.627,86.112,130056
0.474,160.135,107544
0.436,75.409,649867
0.126,89.468,441091
0.477,123.245,293180
0.465,78.367,507545
0.225,117.624,731437
0.0399,91.675,521213
0.742,108.38,223130
0.496,76.675,498388
0.212,154.796,632717
0.29,108.099,445377
0.34,80.007,285886
0.293,136.626,538060
0.214,109.913,192000
0.548,88.985,345169
0.606,80.017,384000
0.311,111.886,360000
0.117,110.02,224727
0.24,80.219,524507
0.208,96.911,303000
0.393,141.853,313867
0.303,75.62,449467
0.144,99.961,244000
0.449,155.797,286000
0.154,103.866,330533
0.0511,111.178,234133
0.226,132.363,331733
0.171,79.257,444000
0.112,93.053,168000
0.548,123.895,242760
0.763,70.955,71367
0.266,118.114,126494
0.107,146.375,166613
0.655,123.685,138860
0.482,85.564,109145
0.285,136.773,111542
0.547,137.921,27935
0.314,129.02,253430
0.188,160.683,141547
0.326,94.273,147303
0.257,135.112,106553
0.428,126.077,144788
0.741,185.883,76999
0.894,150.147,252200
0.503,115.036,252178
0.684,84.657,246649
0.654,81.366,211058
0.587,154.081,184096
0.77,123.99,201790
0.506,127.968,235543
0.813,82.155,263887
0.8,135.052,183811
0.579,121.467,221700
0.86,120.002,252386
0.705,119.984,456227
0.541,120.025,257590
0.809,126.024,205584
0.621,119.996,238099
0.565,122.994,362187
0.454,121.015,319174
0.678,94.936,282426
0.771,146.248,249431
0.805,139.959,228774
0.441,121.994,293607
0.354,154.025,365375
0.127,167.925,339467
0.43,127.043,183000
0.0926,78.055,392827
0.199,117.216,330000
0.211,98.054,221013
0.044,100.09,294240
0.196,145.086,308520
0.254,123.169,267267
0.095,130.133,469013
0.0372,120.048,279987
0.166,127.415,204893
0.0565,129.043,342537
0.51,127.67,469595
0.894,105.051,213027
0.589,79.185,230187
0.458,100.089,189560
0.621,149.858,268813
0.735,91.301,308587
0.49,110.062,275853
0.642,150.09,218000
0.418,111.205,220587
0.508,85.967,200613
0.505,62.514,272480
0.585,108.886,236960
0.505,107.598,267453
0.374,207.768,289480
0.769,81.116,266893
0.364,122.828,177613
0.0798,100.514,132733
0.284,124.747,200400
0.383,82.959,38427
0.219,74.216,208000
0.458,46.915,68373
0.0685,121.745,437067
0.144,86.38,96467
0.075,174.818,215027
0.165,130.953,206640
0.567,111.636,100293
0.248,92.692,216667
0.221,105.877,194107
0.0389,82.686,263067
0.223,82.996,236067
0.165,82.53,178160
0.459,71.702,143600
0.313,109.329,137000
0.139,106.797,170107
0.263,83.111,74160
0.0979,136.387,168573
0.142,101.664,217600
0.0978,77.996,65693
0.238,92.982,224467
0.303,76.81,235640
0.0442,83.088,185027
0.0746,79.803,215533
0.0738,77.889,91133
0.0396,84.851,274773
0.0343,70.919,374493
0.1,83.346,99373
0.0347,97.443,60160
0.05,110.026,176000
0.174,78.72,160533
0.0839,94.45,93773
0.0398,47.371,101600
0.141,165.522,136027
0.113,95.443,125200
0.313,80.262,35800
0.0605,100.48,135467
0.321,98.505,87400
0.356,115.36,209867
0.717,95.021,207747
0.443,122.02,281467
0.909,119.97,247440
0.611,95.026,246773
0.63,87.987,240533
0.706,164.037,299427
0.13,176.014,230653
0.626,100.03,240773
0.75,125.022,256293
0,74.801,25280
0.82,136.034,170013
0.542,159.959,231653
0.916,75.04,273547
0.176,180.087,90385
0.53,97.001,124079
0.597,145.96,112621
0.651,171.916,182818
0.348,133.018,112771
0.266,100.077,100528
0.523,159.828,92107
0.683,104.975,115956
0.195,160.106,93155
0.463,186.129,106348
0.617,139.764,44099
0.368,120.081,122624
0.231,103.991,103136
0.527,169.966,115552
0.349,119.906,100571
0.487,164.039,107275
0.101,82.057,153597
0.266,107.866,224725
0.13,150.844,175600
0.0399,87.73,175923
0.101,81.091,147291
0.059,54.709,135072
0.193,83.929,121755
0.352,138.012,102500
0.0394,118.04,129250
0.0838,138.061,97000
0.0501,110.057,156750
0.184,129.987,126750
0.0355,120.238,141000
0.0721,124.993,135000
0.253,146.048,162500
0.218,152.268,112250
0.26,114.071,138000
0.0716,119.915,106250
0.332,119.994,149250
0.192,119.99,136000
0.183,105.016,246000
0.0393,129.886,320000
0.223,113.058,161250
0.214,144.932,187497
0.402,80.023,108000
0.0393,62.71,174000
0.163,105.044,154000
0.0703,119.95,236000
0.929,146.46,297667
0.684,97.276,424867
0.571,117.365,382840
0.746,99.233,317320
0.533,85.191,269760
0.946,106.293,178267
0.904,112.335,328880
0.868,100.28,301387
0.785,111.323,352653
0.878,123.746,388920
0.781,115.876,448600
0.112,165.145,149801
0.065,78.457,204571
0.165,72.973,132637
0.041,180.037,178125
0.0367,71.825,176000
0.0736,74.854,147600
0.273,104.862,225143
0.114,63.824,196857
0.1,78.931,162000
0.0369,79.998,142313
0.231,171.888,127574
0.703,87.903,174539
0.949,109.998,187636
0.905,102.242,164583
0.653,96.102,165156
0.626,86.822,185089
0.59,93.017,208245
0.937,179.778,60604
0.733,174.106,181394
0.866,91.792,138449
0.869,145.562,41378
0.554,178.349,266008
0.465,170.29,216062
0.555,81.142,185760
0.162,169.883,186630
0.663,84.889,155066
0.888,93.529,134490
0.649,81.137,203593
0.156,125.969,192597
